Operator: Private
Vehicle ID/Registration: N477TC
Source of Data: Cirrus SR20
Date of Event: 06/14/16
Location: Navasota_TX
Time,Airspeed Ind,Pitch,Roll,Altitude Press,Heading Mag,AHRS goNoGo - Attitude Flag,AHRS goNoGo - Heading Flag,AHRS goNoGo - Heading Rate Flag,AHRS goNoGo - Lat Accel Flag,AHRS goNoGo - Need Fast Erect,AHRS mpuNoGo - IRU Fail,Accel Lat,Accel Long,Accel Vert,Ground Speed,Baro Bug,Latitude,Longitude
(CST),(kts),(deg),(deg),(ft),(deg),(),(),(),(),(),(),(g),(g),(g),(kts),(inHg),(deg),(deg)
,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,"%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Active"")","%N(0:0=""*"",1:1=""Fail"")",NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER
08:42:24.0,106.0,2.63,0.78,391,168.91,*,*,*,*,*,*,-0.01,0.10,0.96,,,,
08:42:24.2,,2.80,0.62,,168.19,*,*,*,*,*,*,-0.04,0.09,0.95,,,,
08:42:24.4,,3.02,0.78,,167.68,*,*,*,*,*,*,-0.02,0.10,1.06,,,,
08:42:24.6,,3.19,1.34,,167.46,*,*,*,*,*,*,-0.07,0.11,1.08,,,,
08:42:24.8,,3.19,1.34,,167.35,*,*,*,*,*,*,-0.06,0.10,1.09,,,,
08:42:25.0,108.0,3.08,0.95,400,167.40,*,*,*,*,*,*,-0.04,0.08,1.05,,,,
08:42:25.2,,3.19,0.45,,167.68,*,*,*,*,*,*,-0.02,0.11,1.03,,,,
08:42:25.4,,3.52,0.22,,168.07,*,*,*,*,*,*,-0.06,0.10,1.02,,,,
08:42:25.6,,3.64,-0.34,,168.52,*,*,*,*,*,*,-0.05,0.09,1.10,,,,
08:42:25.8,,3.69,-1.17,,168.80,*,*,*,*,*,*,-0.01,0.10,1.08,,,,
08:42:26.0,109.3,3.92,-0.78,405,169.02,*,*,*,*,*,*,-0.01,0.11,1.08,89,,30.36346436,-96.11235046
08:42:26.2,,4.20,0.90,,169.02,*,*,*,*,*,*,-0.01,0.08,1.09,,,,
08:42:26.4,,4.31,2.91,,168.80,*,*,*,*,*,*,-0.04,0.09,1.08,,,,
08:42:26.6,,4.31,4.03,,168.41,*,*,*,*,*,*,-0.06,0.11,1.08,,,,
08:42:26.8,,4.14,4.14,,167.96,*,*,*,*,*,*,-0.04,0.10,0.99,,,,
08:42:27.0,108.1,4.03,4.14,413,167.68,*,*,*,*,*,*,-0.05,0.09,1.03,,,,
08:42:27.2,,3.92,4.14,,167.51,*,*,*,*,*,*,-0.06,0.08,0.97,,,,
08:42:27.4,,3.86,4.42,,167.63,*,*,*,*,*,*,-0.04,0.11,0.93,,,,
08:42:27.6,,3.92,4.70,,168.13,*,*,*,*,*,*,-0.06,0.10,1.01,,,,
08:42:27.8,,3.80,4.64,,168.63,*,*,*,*,*,*,-0.05,0.08,0.99,,,,
08:42:28.0,109.3,3.69,4.48,425,169.08,*,*,*,*,*,*,-0.03,0.09,1.00,,,,
08:42:28.2,,3.64,4.48,,169.42,*,*,*,*,*,*,-0.03,0.10,1.01,,,,
08:42:28.4,,3.64,4.70,,169.70,*,*,*,*,*,*,-0.01,0.07,0.99,,,,
08:42:28.6,,3.69,5.37,,169.75,*,*,*,*,*,*,-0.01,0.08,1.01,,,,
08:42:28.8,,3.80,6.27,,169.64,*,*,*,*,*,*,-0.03,0.10,1.01,,,,
08:42:29.0,108.6,3.92,6.83,431,169.42,*,*,*,*,*,*,-0.02,0.11,1.07,,,,
08:42:29.2,,3.92,7.27,,169.19,*,*,*,*,*,*,-0.04,0.10,1.01,,,,
08:42:29.4,,3.80,7.61,,168.86,*,*,*,*,*,*,-0.05,0.08,0.94,,,,
08:42:29.6,,3.75,8.28,,168.69,*,*,*,*,*,*,-0.06,0.08,0.97,,,,
08:42:29.8,,3.64,9.06,,168.75,*,*,*,*,*,*,-0.06,0.09,0.90,,,,
08:42:30.0,109.2,3.58,9.51,446,169.02,*,*,*,*,*,*,-0.08,0.09,0.90,90,,30.36174774,-96.11199951
08:42:30.2,,3.52,9.40,,169.47,*,*,*,*,*,*,-0.04,0.07,0.95,,,,
08:42:30.4,,3.41,9.23,,170.09,*,*,*,*,*,*,-0.05,0.09,0.97,,,,
08:42:30.6,,3.30,8.84,,170.76,*,*,*,*,*,*,-0.05,0.09,0.99,,,,
08:42:30.8,,3.24,8.62,,171.37,*,*,*,*,*,*,-0.04,0.07,0.98,,,,
08:42:31.0,111.1,3.19,8.67,455,171.88,*,*,*,*,*,*,-0.03,0.07,0.98,,,,
08:42:31.2,,3.13,8.73,,172.33,*,*,*,*,*,*,-0.01,0.09,0.98,,,,
08:42:31.4,,3.19,8.95,,172.66,*,*,*,*,*,*,-0.02,0.08,0.95,,,,
08:42:31.6,,3.24,9.34,,172.89,*,*,*,*,*,*,-0.02,0.07,1.00,,,,
08:42:31.8,,3.30,9.40,,172.94,*,*,*,*,*,*,-0.03,0.08,1.04,,,,
08:42:32.0,110.2,3.30,8.90,460,172.89,*,*,*,*,*,*,-0.04,0.11,1.06,,,,
08:42:32.2,,3.24,7.83,,172.77,*,*,*,*,*,*,-0.05,0.09,0.99,,,,
08:42:32.4,,3.13,6.49,,172.66,*,*,*,*,*,*,-0.07,0.08,0.97,,,,
08:42:32.6,,3.02,5.09,,172.77,*,*,*,*,*,*,-0.01,0.09,1.00,,,,
08:42:32.8,,2.91,4.36,,173.00,*,*,*,*,*,*,-0.05,0.09,0.94,,,,
08:42:33.0,110.7,2.74,3.80,472,173.33,*,*,*,*,*,*,-0.04,0.07,0.92,,,,
08:42:33.2,,2.69,3.30,,173.72,*,*,*,*,*,*,-0.01,0.06,0.98,,,,
08:42:33.4,,2.63,3.02,,174.06,*,*,*,*,*,*,-0.01,0.09,0.98,,,,
08:42:33.6,,2.69,2.85,,174.28,*,*,*,*,*,*,-0.01,0.07,0.98,,,,
08:42:33.8,,2.80,2.85,,174.40,*,*,*,*,*,*,-0.01,0.06,1.04,,,,
08:42:34.0,112.4,2.91,2.91,478,174.34,*,*,*,*,*,*,-0.03,0.08,1.01,92,,30.36003113,-96.11183167
08:42:34.2,,3.08,2.97,,174.23,*,*,*,*,*,*,-0.03,0.09,1.05,,,,
08:42:34.4,,3.19,3.25,,174.06,*,*,*,*,*,*,-0.02,0.08,1.10,,,,
08:42:34.6,,3.19,3.58,,173.95,*,*,*,*,*,*,-0.03,0.07,1.05,,,,
08:42:34.8,,3.13,3.69,,173.72,*,*,*,*,*,*,-0.02,0.08,1.02,,,,
08:42:35.0,112.9,3.08,3.75,485,173.67,*,*,*,*,*,*,-0.05,0.08,0.94,,,,
08:42:35.2,,3.13,3.69,,173.78,*,*,*,*,*,*,-0.02,0.06,0.96,,,,
08:42:35.4,,3.19,3.52,,173.89,*,*,*,*,*,*,-0.00,0.07,1.01,,,,
08:42:35.6,,3.24,3.64,,174.12,*,*,*,*,*,*,-0.02,0.10,1.08,,,,
08:42:35.8,,3.24,3.97,,174.28,*,*,*,*,*,*,-0.04,0.08,1.02,,,,
08:42:36.0,113.2,3.24,4.03,495,174.51,*,*,*,*,*,*,-0.05,0.06,1.04,,,,
08:42:36.2,,3.24,3.97,,174.79,*,*,*,*,*,*,-0.01,0.08,1.01,,,,
08:42:36.4,,3.24,3.97,,175.07,*,*,*,*,*,*,-0.01,0.07,0.98,,,,
08:42:36.6,,3.41,3.92,,175.24,*,*,*,*,*,*,-0.03,0.06,1.00,,,,
08:42:36.8,,3.52,3.64,,175.18,*,*,*,*,*,*,-0.01,0.08,1.04,,,,
08:42:37.0,112.9,3.64,3.02,503,174.96,*,*,*,*,*,*,-0.01,0.07,1.05,,,,
08:42:37.2,,3.69,1.96,,174.68,*,*,*,*,*,*,-0.01,0.08,1.03,,,,
08:42:37.4,,3.75,1.23,,174.51,*,*,*,*,*,*,-0.04,0.09,1.05,,,,
08:42:37.6,,3.80,0.84,,174.40,*,*,*,*,*,*,-0.02,0.07,1.03,,,,
08:42:37.8,,3.75,0.95,,174.40,*,*,*,*,*,*,-0.04,0.07,1.01,,,,
08:42:38.0,113.0,3.69,1.01,516,174.45,*,*,*,*,*,*,-0.04,0.09,1.00,93,,30.35831451,-96.11183167
08:42:38.2,,3.69,1.40,,174.62,*,*,*,*,*,*,-0.01,0.07,0.98,,,,
08:42:38.4,,3.69,2.46,,174.84,*,*,*,*,*,*,-0.04,0.06,0.96,,,,
08:42:38.6,,3.75,3.19,,174.96,*,*,*,*,*,*,-0.02,0.08,1.00,,,,
08:42:38.8,,3.75,3.47,,174.96,*,*,*,*,*,*,-0.03,0.09,1.05,,,,
08:42:39.0,112.9,3.75,3.30,528,174.90,*,*,*,*,*,*,-0.03,0.07,0.98,,,,
08:42:39.2,,3.64,2.63,,174.84,*,*,*,*,*,*,-0.05,0.06,0.98,,,,
08:42:39.4,,3.64,1.29,,174.90,*,*,*,*,*,*,-0.03,0.08,0.99,,,,
08:42:39.6,,3.80,0.28,,175.24,*,*,*,*,*,*,-0.01,0.08,1.12,,,,
08:42:39.8,,4.03,0.11,,175.63,*,*,*,*,*,*,-0.01,0.07,1.10,,,,
08:42:40.0,114.8,4.20,0.17,540,175.85,*,*,*,*,*,*,0.00,0.07,1.08,,,,
08:42:40.2,,4.36,0.28,,175.96,*,*,*,*,*,*,-0.03,0.08,1.11,,,,
08:42:40.4,,4.59,0.56,,175.91,*,*,*,*,*,*,-0.03,0.07,1.07,,,,
08:42:40.6,,4.75,0.62,,175.79,*,*,*,*,*,*,-0.02,0.06,1.01,,,,
08:42:40.8,,5.03,0.62,,175.68,*,*,*,*,*,*,-0.04,0.09,1.14,,,,
08:42:41.0,115.5,5.20,0.62,551,175.57,*,*,*,*,*,*,-0.00,0.08,1.13,,,,
08:42:41.2,,5.37,1.06,,175.52,*,*,*,*,*,*,-0.02,0.06,1.05,,,,
08:42:41.4,,5.48,1.17,,175.46,*,*,*,*,*,*,-0.02,0.07,1.02,,,,
08:42:41.6,,5.54,0.62,,175.35,*,*,*,*,*,*,-0.04,0.09,1.03,,,,
08:42:41.8,,5.48,-0.22,,175.29,*,*,*,*,*,*,-0.02,0.07,1.02,,,,
08:42:42.0,115.3,5.54,-0.34,569,175.29,*,*,*,*,*,*,-0.05,0.06,0.98,93,,30.35659790,-96.11183167
08:42:42.2,,5.59,-0.39,,175.40,*,*,*,*,*,*,-0.02,0.08,1.04,,,,
08:42:42.4,,5.59,-0.56,,175.57,*,*,*,*,*,*,-0.04,0.08,0.99,,,,
08:42:42.6,,5.54,-0.56,,175.74,*,*,*,*,*,*,-0.02,0.08,1.01,,,,
08:42:42.8,,5.54,-0.50,,175.85,*,*,*,*,*,*,-0.01,0.09,0.99,,,,
08:42:43.0,113.7,5.59,-0.56,586,175.85,*,*,*,*,*,*,0.00,0.08,1.03,,,,
08:42:43.2,,5.48,-0.45,,175.68,*,*,*,*,*,*,-0.01,0.06,0.97,,,,
08:42:43.4,,5.37,-0.50,,175.35,*,*,*,*,*,*,-0.01,0.08,0.95,,,,
08:42:43.6,,5.09,-0.62,,175.01,*,*,*,*,*,*,-0.03,0.08,0.93,,,,
08:42:43.8,,4.87,-1.06,,174.73,*,*,*,*,*,*,-0.04,0.06,0.93,,,,
08:42:44.0,112.1,4.70,-1.45,602,174.56,*,*,*,*,*,*,-0.01,0.06,0.94,,,,
08:42:44.2,,4.75,-1.40,,174.51,*,*,*,*,*,*,-0.01,0.09,0.94,,,,
08:42:44.4,,4.87,-0.90,,174.40,*,*,*,*,*,*,-0.01,0.08,0.94,,,,
08:42:44.6,,4.92,-0.11,,174.34,*,*,*,*,*,*,-0.02,0.10,0.99,,,,
08:42:44.8,,4.98,0.39,,174.12,*,*,*,*,*,*,-0.05,0.07,0.96,,,,
08:42:45.0,111.1,4.92,0.00,620,173.78,*,*,*,*,*,*,-0.01,0.07,1.04,,,,
08:42:45.2,,4.98,-0.34,,173.61,*,*,*,*,*,*,-0.02,0.09,1.06,,,,
08:42:45.4,,5.26,-0.50,,173.39,*,*,*,*,*,*,-0.02,0.10,1.08,,,,
08:42:45.6,,5.43,-0.90,,173.11,*,*,*,*,*,*,-0.03,0.08,1.09,,,,
08:42:45.8,,5.54,-1.12,,172.89,*,*,*,*,*,*,-0.04,0.09,1.05,,,,
08:42:46.0,110.3,5.59,-0.90,638,172.77,*,*,*,*,*,*,-0.04,0.10,1.01,91,,30.35488129,-96.11183167
08:42:46.2,,5.82,-0.34,,172.94,*,*,*,*,*,*,-0.05,0.08,1.01,,,,
08:42:46.4,,5.99,0.00,,173.17,*,*,*,*,*,*,-0.04,0.07,1.03,,,,
08:42:46.6,,6.15,0.28,,173.50,*,*,*,*,*,*,-0.03,0.09,1.03,,,,
08:42:46.8,,6.38,0.39,,173.84,*,*,*,*,*,*,-0.01,0.09,1.08,,,,
08:42:47.0,111.4,6.49,0.50,657,174.06,*,*,*,*,*,*,-0.02,0.07,1.09,,,,
08:42:47.2,,6.60,0.28,,174.12,*,*,*,*,*,*,-0.01,0.08,1.09,,,,
08:42:47.4,,6.71,-0.11,,174.00,*,*,*,*,*,*,-0.00,0.10,1.08,,,,
08:42:47.6,,6.82,-0.84,,173.72,*,*,*,*,*,*,-0.02,0.08,1.04,,,,
08:42:47.8,,6.94,-1.45,,173.33,*,*,*,*,*,*,-0.01,0.07,1.04,,,,
08:42:48.0,111.2,7.05,-1.73,673,173.00,*,*,*,*,*,*,-0.01,0.09,1.09,,,,
08:42:48.2,,7.05,-1.96,,172.66,*,*,*,*,*,*,-0.05,0.10,1.09,,,,
08:42:48.4,,6.99,-2.13,,172.44,*,*,*,*,*,*,-0.06,0.08,1.08,,,,
08:42:48.6,,6.88,-2.57,,172.33,*,*,*,*,*,*,-0.05,0.07,0.99,,,,
08:42:48.8,,6.82,-3.30,,172.38,*,*,*,*,*,*,-0.03,0.09,1.03,,,,
08:42:49.0,111.9,6.94,-4.53,697,172.49,*,*,*,*,*,*,-0.04,0.09,1.07,,,,
08:42:49.2,,6.99,-5.76,,172.66,*,*,*,*,*,*,-0.00,0.07,1.03,,,,
08:42:49.4,,7.05,-6.32,,172.83,*,*,*,*,*,*,-0.00,0.08,1.04,,,,
08:42:49.6,,7.16,-6.60,,172.89,*,*,*,*,*,*,-0.01,0.10,1.03,,,,
08:42:49.8,,7.27,-6.94,,172.77,*,*,*,*,*,*,-0.04,0.08,1.01,,,,
08:42:50.0,111.0,7.38,-8.45,716,172.49,*,*,*,*,*,*,-0.01,0.07,1.04,88,,30.35316467,-96.11166382
08:42:50.2,,7.50,-10.18,,172.10,*,*,*,*,*,*,0.02,0.08,1.07,,,,
08:42:50.4,,7.61,-11.19,,171.54,*,*,*,*,*,*,-0.01,0.09,1.07,,,,
08:42:50.6,,7.61,-11.75,,170.93,*,*,*,*,*,*,-0.01,0.07,1.05,,,,
08:42:50.8,,7.61,-12.36,,170.09,*,*,*,*,*,*,-0.01,0.08,1.04,,,,
08:42:51.0,109.6,7.55,-12.98,738,169.47,*,*,*,*,*,*,-0.01,0.10,1.03,,,,
08:42:51.2,,7.50,-13.48,,168.86,*,*,*,*,*,*,-0.01,0.09,1.00,,,,
08:42:51.4,,7.44,-13.76,,168.19,*,*,*,*,*,*,-0.02,0.07,0.99,,,,
08:42:51.6,,7.44,-14.04,,167.57,*,*,*,*,*,*,-0.01,0.08,1.03,,,,
08:42:51.8,,7.38,-14.32,,166.95,*,*,*,*,*,*,-0.02,0.11,0.99,,,,
08:42:52.0,108.3,7.33,-14.77,762,166.34,*,*,*,*,*,*,-0.04,0.10,1.03,,,,
08:42:52.2,,7.27,-15.44,,165.95,*,*,*,*,*,*,-0.03,0.09,1.01,,,,
08:42:52.4,,7.22,-16.06,,165.56,*,*,*,*,*,*,-0.02,0.07,1.01,,,,
08:42:52.6,,7.22,-16.62,,165.11,*,*,*,*,*,*,0.00,0.09,1.04,,,,
08:42:52.8,,7.16,-16.95,,164.66,*,*,*,*,*,*,-0.02,0.11,1.08,,,,
08:42:53.0,107.6,7.10,-17.40,789,164.10,*,*,*,*,*,*,-0.02,0.09,0.97,,,,
08:42:53.2,,6.99,-17.85,,163.43,*,*,*,*,*,*,-0.00,0.07,1.00,,,,
08:42:53.4,,6.99,-18.07,,162.81,*,*,*,*,*,*,0.01,0.10,1.01,,,,
08:42:53.6,,6.88,-18.35,,162.20,*,*,*,*,*,*,-0.00,0.11,1.01,,,,
08:42:53.8,,6.71,-18.63,,161.42,*,*,*,*,*,*,-0.00,0.09,0.94,,,,
08:42:54.0,106.3,6.54,-18.86,811,160.58,*,*,*,*,*,*,-0.00,0.08,1.01,84,,30.35161972,-96.11131287
08:42:54.2,,6.43,-19.13,,159.63,*,*,*,*,*,*,-0.02,0.10,1.03,,,,
08:42:54.4,,6.27,-19.25,,158.79,*,*,*,*,*,*,-0.02,0.09,1.00,,,,
08:42:54.6,,6.10,-19.47,,157.95,*,*,*,*,*,*,-0.05,0.08,0.98,,,,
08:42:54.8,,5.99,-19.92,,157.22,*,*,*,*,*,*,-0.05,0.09,1.02,,,,
08:42:55.0,106.5,5.93,-20.70,834,156.66,*,*,*,*,*,*,-0.01,0.11,1.07,,,,
08:42:55.2,,5.71,-21.26,,156.21,*,*,*,*,*,*,-0.03,0.10,0.97,,,,
08:42:55.4,,5.48,-21.60,,155.71,*,*,*,*,*,*,-0.02,0.07,0.93,,,,
08:42:55.6,,5.37,-21.82,,155.15,*,*,*,*,*,*,0.00,0.09,0.98,,,,
08:42:55.8,,5.26,-21.65,,154.48,*,*,*,*,*,*,-0.04,0.11,1.00,,,,
08:42:56.0,106.5,5.03,-21.76,851,153.69,*,*,*,*,*,*,-0.03,0.09,0.98,,,,
08:42:56.2,,4.87,-22.16,,153.02,*,*,*,*,*,*,0.00,0.08,0.97,,,,
08:42:56.4,,4.70,-22.27,,152.18,*,*,*,*,*,*,0.00,0.09,0.95,,,,
08:42:56.6,,4.53,-22.44,,151.18,*,*,*,*,*,*,-0.01,0.10,0.95,,,,
08:42:56.8,,4.36,-22.66,,150.06,*,*,*,*,*,*,-0.02,0.08,0.97,,,,
08:42:57.0,105.6,4.14,-22.88,865,148.99,*,*,*,*,*,*,-0.02,0.08,1.01,,,,
08:42:57.2,,3.97,-23.05,,147.99,*,*,*,*,*,*,-0.01,0.10,1.03,,,,
08:42:57.4,,3.75,-23.28,,147.04,*,*,*,*,*,*,-0.04,0.10,0.99,,,,
08:42:57.6,,3.47,-23.72,,146.03,*,*,*,*,*,*,-0.04,0.08,0.99,,,,
08:42:57.8,,3.24,-24.23,,145.13,*,*,*,*,*,*,-0.01,0.09,1.00,,,,
08:42:58.0,106.2,3.02,-24.39,879,144.30,*,*,*,*,*,*,-0.04,0.10,1.01,84,,30.35024643,-96.11045837
08:42:58.2,,2.80,-24.73,,143.34,*,*,*,*,*,*,-0.03,0.10,1.00,,,,
08:42:58.4,,2.69,-25.01,,142.67,*,*,*,*,*,*,-0.01,0.08,1.00,,,,
08:42:58.6,,2.63,-24.95,,142.00,*,*,*,*,*,*,0.01,0.09,0.99,,,,
08:42:58.8,,2.52,-24.56,,141.22,*,*,*,*,*,*,-0.02,0.10,1.03,,,,
08:42:59.0,107.2,2.46,-24.06,889,140.38,*,*,*,*,*,*,-0.02,0.08,1.01,,,,
08:42:59.2,,2.35,-23.50,,139.48,*,*,*,*,*,*,-0.01,0.07,1.04,,,,
08:42:59.4,,2.18,-22.94,,138.48,*,*,*,*,*,*,-0.03,0.10,1.03,,,,
08:42:59.6,,2.07,-22.66,,137.47,*,*,*,*,*,*,-0.02,0.10,1.05,,,,
08:42:59.8,,1.85,-22.72,,136.46,*,*,*,*,*,*,-0.03,0.10,1.04,,,,
08:43:00.0,107.3,1.62,-23.05,894,135.51,*,*,*,*,*,*,-0.04,0.07,0.99,,,,
08:43:00.2,,1.40,-23.44,,134.67,*,*,*,*,*,*,-0.02,0.07,1.01,,,,
08:43:00.4,,1.34,-23.67,,133.89,*,*,*,*,*,*,-0.02,0.10,1.02,,,,
08:43:00.6,,1.23,-23.89,,133.11,*,*,*,*,*,*,-0.01,0.09,1.04,,,,
08:43:00.8,,1.17,-24.00,,132.38,*,*,*,*,*,*,-0.02,0.07,1.06,,,,
08:43:01.0,108.8,1.40,-23.83,900,131.65,*,*,*,*,*,*,0.00,0.09,1.07,,,,
08:43:01.2,,1.73,-23.16,,130.76,*,*,*,*,*,*,-0.00,0.10,1.07,,,,
08:43:01.4,,2.29,-22.16,,129.69,*,*,*,*,*,*,-0.02,0.09,1.17,,,,
08:43:01.6,,2.91,-21.15,,128.41,*,*,*,*,*,*,-0.02,0.10,1.27,,,,
08:43:01.8,,3.58,-20.42,,127.06,*,*,*,*,*,*,-0.04,0.12,1.34,,,,
08:43:02.0,109.3,4.14,-19.92,899,125.78,*,*,*,*,*,*,-0.04,0.12,1.38,92,,30.34921646,-96.10908508
08:43:02.2,,4.75,-19.69,,124.43,*,*,*,*,*,*,-0.04,0.11,1.40,,,,
08:43:02.4,,5.37,-19.36,,123.15,*,*,*,*,*,*,-0.03,0.12,1.42,,,,
08:43:02.6,,6.10,-18.91,,121.97,*,*,*,*,*,*,-0.04,0.15,1.43,,,,
08:43:02.8,,6.71,-18.69,,121.02,*,*,*,*,*,*,-0.05,0.13,1.40,,,,
08:43:03.0,109.8,7.27,-18.69,903,120.18,*,*,*,*,*,*,-0.02,0.12,1.36,,,,
08:43:03.2,,7.83,-18.69,,119.29,*,*,*,*,*,*,-0.03,0.13,1.39,,,,
08:43:03.4,,8.34,-18.69,,118.50,*,*,*,*,*,*,-0.04,0.14,1.36,,,,
08:43:03.6,,8.67,-18.80,,117.77,*,*,*,*,*,*,-0.02,0.11,1.31,,,,
08:43:03.8,,8.84,-19.02,,117.05,*,*,*,*,*,*,-0.02,0.10,1.26,,,,
08:43:04.0,109.5,9.01,-19.25,915,116.32,*,*,*,*,*,*,-0.00,0.11,1.25,,,,
08:43:04.2,,9.29,-19.53,,115.48,*,*,*,*,*,*,-0.02,0.11,1.20,,,,
08:43:04.4,,9.57,-20.09,,114.59,*,*,*,*,*,*,-0.02,0.09,1.21,,,,
08:43:04.6,,9.85,-20.59,,113.63,*,*,*,*,*,*,-0.02,0.10,1.21,,,,
08:43:04.8,,10.01,-21.15,,112.63,*,*,*,*,*,*,-0.02,0.12,1.21,,,,
08:43:05.0,107.8,10.07,-21.65,937,111.68,*,*,*,*,*,*,-0.02,0.12,1.17,,,,
08:43:05.2,,10.01,-22.10,,110.84,*,*,*,*,*,*,-0.03,0.10,1.14,,,,
08:43:05.4,,9.79,-22.44,,110.05,*,*,*,*,*,*,-0.03,0.10,1.08,,,,
08:43:05.6,,9.62,-23.11,,109.27,*,*,*,*,*,*,-0.02,0.11,1.04,,,,
08:43:05.8,,9.57,-23.72,,108.49,*,*,*,*,*,*,-0.02,0.10,1.02,,,,
08:43:06.0,106.3,9.45,-24.23,962,107.65,*,*,*,*,*,*,-0.01,0.08,1.03,101,,30.34852982,-96.10702515
08:43:06.2,,9.40,-24.39,,106.64,*,*,*,*,*,*,0.00,0.10,1.03,,,,
08:43:06.4,,9.40,-24.23,,105.75,*,*,*,*,*,*,-0.03,0.11,1.06,,,,
08:43:06.6,,9.40,-24.28,,104.63,*,*,*,*,*,*,-0.02,0.10,1.06,,,,
08:43:06.8,,9.34,-24.51,,103.62,*,*,*,*,*,*,-0.04,0.09,1.05,,,,
08:43:07.0,104.3,9.23,-24.84,986,102.56,*,*,*,*,*,*,-0.03,0.11,1.09,,,,
08:43:07.2,,9.06,-25.12,,101.55,*,*,*,*,*,*,-0.03,0.11,1.09,,,,
08:43:07.4,,8.89,-25.18,,100.60,*,*,*,*,*,*,-0.03,0.09,1.05,,,,
08:43:07.6,,8.84,-25.12,,99.65,*,*,*,*,*,*,-0.03,0.09,1.06,,,,
08:43:07.8,,8.78,-25.07,,98.70,*,*,*,*,*,*,-0.02,0.12,1.07,,,,
08:43:08.0,103.5,8.78,-25.12,1011,97.74,*,*,*,*,*,*,-0.02,0.11,1.05,,,,
08:43:08.2,,8.73,-25.18,,96.79,*,*,*,*,*,*,-0.02,0.09,1.04,,,,
08:43:08.4,,8.56,-25.23,,95.84,*,*,*,*,*,*,-0.02,0.10,1.04,,,,
08:43:08.6,,8.45,-25.23,,94.84,*,*,*,*,*,*,-0.02,0.12,1.03,,,,
08:43:08.8,,8.34,-25.35,,93.83,*,*,*,*,*,*,-0.02,0.11,1.02,,,,
08:43:09.0,102.8,8.17,-25.51,1031,92.77,*,*,*,*,*,*,-0.02,0.10,1.04,,,,
08:43:09.2,,8.00,-25.85,,91.70,*,*,*,*,*,*,-0.01,0.12,1.05,,,,
08:43:09.4,,7.72,-26.07,,90.75,*,*,*,*,*,*,-0.02,0.12,1.02,,,,
08:43:09.6,,7.44,-26.30,,89.69,*,*,*,*,*,*,-0.02,0.10,0.99,,,,
08:43:09.8,,7.27,-26.35,,88.57,*,*,*,*,*,*,-0.02,0.10,1.00,,,,
08:43:10.0,102.1,6.99,-26.35,1050,87.56,*,*,*,*,*,*,-0.01,0.11,1.01,106,,30.34870148,-96.10479736
08:43:10.2,,6.77,-26.35,,86.50,*,*,*,*,*,*,-0.02,0.11,1.00,,,,
08:43:10.4,,6.60,-26.18,,85.44,*,*,*,*,*,*,-0.03,0.09,0.99,,,,
08:43:10.6,,6.43,-26.02,,84.37,*,*,*,*,*,*,-0.02,0.10,1.01,,,,
08:43:10.8,,6.21,-25.68,,83.31,*,*,*,*,*,*,-0.01,0.12,1.03,,,,
08:43:11.0,101.7,5.93,-24.67,1066,82.25,*,*,*,*,*,*,-0.03,0.12,1.02,,,,
08:43:11.2,,5.59,-23.39,,81.24,*,*,*,*,*,*,-0.03,0.09,0.98,,,,
08:43:11.4,,5.26,-21.99,,80.23,*,*,*,*,*,*,-0.02,0.10,0.98,,,,
08:43:11.6,,4.98,-20.48,,79.23,*,*,*,*,*,*,-0.05,0.12,0.98,,,,
08:43:11.8,,4.64,-19.58,,78.27,*,*,*,*,*,*,-0.06,0.11,0.93,,,,
08:43:12.0,102.2,4.36,-19.58,1080,77.43,*,*,*,*,*,*,-0.05,0.09,0.92,,,,
08:43:12.2,,4.20,-19.97,,76.76,*,*,*,*,*,*,-0.03,0.11,0.96,,,,
08:43:12.4,,4.08,-20.25,,76.20,*,*,*,*,*,*,-0.03,0.11,0.96,,,,
08:43:12.6,,4.08,-20.48,,75.76,*,*,*,*,*,*,-0.03,0.09,0.96,,,,
08:43:12.8,,4.14,-20.70,,75.25,*,*,*,*,*,*,-0.02,0.09,0.99,,,,
08:43:13.0,102.7,4.20,-21.04,1089,74.69,*,*,*,*,*,*,-0.01,0.11,1.01,,,,
08:43:13.2,,4.20,-21.32,,74.02,*,*,*,*,*,*,-0.01,0.11,1.02,,,,
08:43:13.4,,4.14,-21.54,,73.13,*,*,*,*,*,*,-0.02,0.10,1.02,,,,
08:43:13.6,,3.97,-21.82,,72.23,*,*,*,*,*,*,-0.01,0.10,1.04,,,,
08:43:13.8,,3.86,-22.10,,71.22,*,*,*,*,*,*,-0.01,0.12,1.04,,,,
08:43:14.0,103.0,3.75,-22.38,1090,70.16,*,*,*,*,*,*,-0.02,0.10,1.04,116,,30.34938812,-96.10238647
08:43:14.2,,3.75,-22.72,,69.04,*,*,*,*,*,*,-0.02,0.09,1.08,,,,
08:43:14.4,,3.64,-23.11,,67.92,*,*,*,*,*,*,-0.02,0.11,1.09,,,,
08:43:14.6,,3.47,-23.44,,66.92,*,*,*,*,*,*,-0.03,0.11,1.08,,,,
